dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,float,uniform,PoisFFT,"D | D",64,0,       0.005520
1,float,uniform,PoisFFT,"D | D",448,13,       0.024210
1,float,uniform,PoisFFT,"D | D",448,14,       0.024120
1,float,uniform,PoisFFT,"D | D",448,15,       0.024150
1,float,uniform,PoisFFT,"D | D",448,16,       0.024189
1,float,uniform,PoisFFT,"D | D",448,17,       0.024180
1,float,uniform,PoisFFT,"D | D",448,18,       0.029790
1,float,uniform,PoisFFT,"D | D",448,19,       0.024159
1,float,uniform,PoisFFT,"D | D",448,20,       0.024169
1,float,uniform,PoisFFT,"D | D",448,21,       0.024140
1,float,uniform,PoisFFT,"D | D",448,22,       0.024150
1,float,uniform,PoisFFT,"D | D",448,23,       0.024130
1,float,uniform,PoisFFT,"D | D",448,24,       0.025330
1,float,uniform,PoisFFT,"D | D",448,25,       0.024180
1,float,uniform,PoisFFT,"D | D",448,26,       0.024119
1,float,uniform,PoisFFT,"D | D",448,27,       0.024140
1,float,uniform,PoisFFT,"D | D",448,28,       0.024140
1,float,uniform,PoisFFT,"D | D",448,29,       0.024129
1,float,uniform,PoisFFT,"D | D",448,30,       0.024130
1,float,uniform,PoisFFT,"D | D",448,31,       0.024150
1,float,uniform,PoisFFT,"D | D",448,32,       0.024199
1,float,uniform,PoisFFT,"D | D",448,33,       0.024200
1,float,uniform,PoisFFT,"D | D",448,34,       0.024740
1,float,uniform,PoisFFT,"D | D",448,35,       0.024150
1,float,uniform,PoisFFT,"D | D",448,36,       0.024119
1,float,uniform,PoisFFT,"D | D",448,37,       0.024190
1,float,uniform,PoisFFT,"D | D",448,38,       0.024140
1,float,uniform,PoisFFT,"D | D",448,39,       0.024169
1,float,uniform,PoisFFT,"D | D",448,40,       0.024160
1,float,uniform,PoisFFT,"D | D",448,41,       0.024190
1,float,uniform,PoisFFT,"D | D",448,42,       0.024149
1,float,uniform,PoisFFT,"D | D",448,43,       0.024170
1,float,uniform,PoisFFT,"D | D",448,44,       0.024140
1,float,uniform,PoisFFT,"D | D",448,45,       0.024129
1,float,uniform,PoisFFT,"D | D",448,46,       0.024170
1,float,uniform,PoisFFT,"D | D",448,47,       0.024180
1,float,uniform,PoisFFT,"D | D",448,48,       0.024180
1,float,uniform,PoisFFT,"D | D",448,49,       0.024100
1,float,uniform,PoisFFT,"D | D",448,50,       0.024120
1,float,uniform,PoisFFT,"D | D",448,51,       0.024160
1,float,uniform,PoisFFT,"D | D",448,52,       0.029440
1,float,uniform,PoisFFT,"D | D",448,53,       0.024160
1,float,uniform,PoisFFT,"D | D",448,54,       0.024169
1,float,uniform,PoisFFT,"D | D",448,55,       0.024140
1,float,uniform,PoisFFT,"D | D",448,56,       0.024140
1,float,uniform,PoisFFT,"D | D",448,57,       0.024139
1,float,uniform,PoisFFT,"D | D",448,58,       0.024149
1,float,uniform,PoisFFT,"D | D",448,59,       0.024120
1,float,uniform,PoisFFT,"D | D",448,60,       0.024200
1,float,uniform,PoisFFT,"D | D",448,61,       0.024160
1,float,uniform,PoisFFT,"D | D",448,62,       0.024180
1,float,uniform,PoisFFT,"D | D",448,63,       0.024160
1,float,uniform,PoisFFT,"D | D",448,64,       0.024159
1,float,uniform,PoisFFT,"D | D",448,65,       0.024160
1,float,uniform,PoisFFT,"D | D",448,66,       0.024120
1,float,uniform,PoisFFT,"D | D",448,67,       0.024169
1,float,uniform,PoisFFT,"D | D",448,68,       0.024210
1,float,uniform,PoisFFT,"D | D",448,69,       0.024130
1,float,uniform,PoisFFT,"D | D",448,70,       0.024170
1,float,uniform,PoisFFT,"D | D",448,71,       0.025200
1,float,uniform,PoisFFT,"D | D",448,72,       0.024720
1,float,uniform,PoisFFT,"D | D",448,73,       0.024159
1,float,uniform,PoisFFT,"D | D",448,74,       0.024120
1,float,uniform,PoisFFT,"D | D",512,0,       0.011470
1,float,uniform,PoisFFT,"D | D",512,1,       0.011140
1,float,uniform,PoisFFT,"D | D",512,2,       0.011130
1,float,uniform,PoisFFT,"D | D",512,3,       0.011080
1,float,uniform,PoisFFT,"D | D",512,4,       0.011069
1,float,uniform,PoisFFT,"D | D",512,5,       0.011089
1,float,uniform,PoisFFT,"D | D",512,6,       0.011060
1,float,uniform,PoisFFT,"D | D",512,7,       0.011070
1,float,uniform,PoisFFT,"D | D",512,8,       0.011040
1,float,uniform,PoisFFT,"D | D",512,9,       0.011060
1,float,uniform,PoisFFT,"D | D",512,10,       0.011080
1,float,uniform,PoisFFT,"D | D",512,11,       0.011060
1,float,uniform,PoisFFT,"D | D",512,12,       0.011080
1,float,uniform,PoisFFT,"D | D",512,13,       0.011100
1,float,uniform,PoisFFT,"D | D",512,14,       0.011070
1,float,uniform,PoisFFT,"D | D",512,15,       0.011049
1,float,uniform,PoisFFT,"D | D",512,16,       0.011069
1,float,uniform,PoisFFT,"D | D",512,17,       0.011050
1,float,uniform,PoisFFT,"D | D",512,18,       0.011070
1,float,uniform,PoisFFT,"D | D",512,19,       0.011040
1,float,uniform,PoisFFT,"D | D",512,20,       0.011060
1,float,uniform,PoisFFT,"D | D",512,21,       0.011059
1,float,uniform,PoisFFT,"D | D",512,22,       0.011079
1,float,uniform,PoisFFT,"D | D",512,23,       0.011020
1,float,uniform,PoisFFT,"D | D",512,24,       0.011040
1,float,uniform,PoisFFT,"D | D",512,25,       0.011050
1,float,uniform,PoisFFT,"D | D",512,26,       0.014960
1,float,uniform,PoisFFT,"D | D",512,27,       0.011060
1,float,uniform,PoisFFT,"D | D",512,28,       0.011070
1,float,uniform,PoisFFT,"D | D",512,29,       0.011060
1,float,uniform,PoisFFT,"D | D",512,30,       0.011080
1,float,uniform,PoisFFT,"D | D",512,31,       0.011080
1,float,uniform,PoisFFT,"D | D",512,32,       0.011040
1,float,uniform,PoisFFT,"D | D",512,33,       0.011069
1,float,uniform,PoisFFT,"D | D",512,34,       0.011050
1,float,uniform,PoisFFT,"D | D",512,35,       0.011050
1,float,uniform,PoisFFT,"D | D",512,36,       0.011070
1,float,uniform,PoisFFT,"D | D",512,37,       0.011100
1,float,uniform,PoisFFT,"D | D",512,38,       0.011070
1,float,uniform,PoisFFT,"D | D",512,39,       0.011090
1,float,uniform,PoisFFT,"D | D",512,40,       0.011030
1,float,uniform,PoisFFT,"D | D",512,41,       0.011060
1,float,uniform,PoisFFT,"D | D",512,42,       0.011070
1,float,uniform,PoisFFT,"D | D",512,43,       0.011020
1,float,uniform,PoisFFT,"D | D",512,44,       0.011040
1,float,uniform,PoisFFT,"D | D",512,45,       0.011060
1,float,uniform,PoisFFT,"D | D",512,46,       0.011060
1,float,uniform,PoisFFT,"D | D",512,47,       0.011060
1,float,uniform,PoisFFT,"D | D",512,48,       0.011070
1,float,uniform,PoisFFT,"D | D",512,49,       0.011119
1,float,uniform,PoisFFT,"D | D",512,50,       0.011070
1,float,uniform,PoisFFT,"D | D",512,51,       0.011050
1,float,uniform,PoisFFT,"D | D",512,52,       0.011020
1,float,uniform,PoisFFT,"D | D",512,53,       0.011070
1,float,uniform,PoisFFT,"D | D",512,54,       0.011070
1,float,uniform,PoisFFT,"D | D",512,55,       0.011060
1,float,uniform,PoisFFT,"D | D",512,56,       0.011049
1,float,uniform,PoisFFT,"D | D",512,57,       0.011180
1,float,uniform,PoisFFT,"D | D",512,58,       0.011030
1,float,uniform,PoisFFT,"D | D",512,59,       0.011050
1,float,uniform,PoisFFT,"D | D",512,60,       0.011060
1,float,uniform,PoisFFT,"D | D",512,61,       0.011060
1,float,uniform,PoisFFT,"D | D",512,62,       0.011099
1,float,uniform,PoisFFT,"D | D",512,63,       0.011100
1,float,uniform,PoisFFT,"D | D",512,64,       0.011030
1,float,uniform,PoisFFT,"D | D",512,65,       0.011050
1,float,uniform,PoisFFT,"D | D",512,66,       0.011020
1,float,uniform,PoisFFT,"D | D",512,67,       0.011080
1,float,uniform,PoisFFT,"D | D",512,68,       0.011060
1,float,uniform,PoisFFT,"D | D",512,69,       0.011060
1,float,uniform,PoisFFT,"D | D",512,70,       0.011060
1,float,uniform,PoisFFT,"D | D",512,71,       0.011080
1,float,uniform,PoisFFT,"D | D",512,72,       0.011100
1,float,uniform,PoisFFT,"D | D",512,73,       0.011059
1,float,uniform,PoisFFT,"D | D",512,74,       0.011090
