dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,double,uniform,PoisFFT,"N | N",64,0,       0.001840
1,double,uniform,PoisFFT,"N | N",64,55,       0.000830
1,double,uniform,PoisFFT,"N | N",64,56,       0.000830
1,double,uniform,PoisFFT,"N | N",64,57,       0.000830
1,double,uniform,PoisFFT,"N | N",64,58,       0.000840
1,double,uniform,PoisFFT,"N | N",64,59,       0.000820
1,double,uniform,PoisFFT,"N | N",64,60,       0.000810
1,double,uniform,PoisFFT,"N | N",64,61,       0.000840
1,double,uniform,PoisFFT,"N | N",64,62,       0.000820
1,double,uniform,PoisFFT,"N | N",64,63,       0.000830
1,double,uniform,PoisFFT,"N | N",64,64,       0.000820
1,double,uniform,PoisFFT,"N | N",64,65,       0.000840
1,double,uniform,PoisFFT,"N | N",64,66,       0.000820
1,double,uniform,PoisFFT,"N | N",64,67,       0.000869
1,double,uniform,PoisFFT,"N | N",64,68,       0.000849
1,double,uniform,PoisFFT,"N | N",64,69,       0.000829
1,double,uniform,PoisFFT,"N | N",64,70,       0.000830
1,double,uniform,PoisFFT,"N | N",64,71,       0.000820
1,double,uniform,PoisFFT,"N | N",64,72,       0.000830
1,double,uniform,PoisFFT,"N | N",64,73,       0.000830
1,double,uniform,PoisFFT,"N | N",64,74,       0.001620
1,double,uniform,PoisFFT,"N | N",128,0,       0.009549
1,double,uniform,PoisFFT,"N | N",128,1,       0.009340
1,double,uniform,PoisFFT,"N | N",128,2,       0.009290
1,double,uniform,PoisFFT,"N | N",128,3,       0.009300
1,double,uniform,PoisFFT,"N | N",128,4,       0.009310
1,double,uniform,PoisFFT,"N | N",128,5,       0.009340
1,double,uniform,PoisFFT,"N | N",128,6,       0.009310
1,double,uniform,PoisFFT,"N | N",128,7,       0.009289
1,double,uniform,PoisFFT,"N | N",128,8,       0.009290
1,double,uniform,PoisFFT,"N | N",128,9,       0.009290
1,double,uniform,PoisFFT,"N | N",128,10,       0.009330
1,double,uniform,PoisFFT,"N | N",128,11,       0.009300
1,double,uniform,PoisFFT,"N | N",128,12,       0.009290
1,double,uniform,PoisFFT,"N | N",128,13,       0.009310
1,double,uniform,PoisFFT,"N | N",128,14,       0.009290
1,double,uniform,PoisFFT,"N | N",128,15,       0.009289
1,double,uniform,PoisFFT,"N | N",128,16,       0.009290
1,double,uniform,PoisFFT,"N | N",128,17,       0.009300
1,double,uniform,PoisFFT,"N | N",128,18,       0.009280
1,double,uniform,PoisFFT,"N | N",128,19,       0.009310
1,double,uniform,PoisFFT,"N | N",128,20,       0.009300
1,double,uniform,PoisFFT,"N | N",128,21,       0.009299
1,double,uniform,PoisFFT,"N | N",128,22,       0.009309
1,double,uniform,PoisFFT,"N | N",128,23,       0.009320
1,double,uniform,PoisFFT,"N | N",128,24,       0.009300
1,double,uniform,PoisFFT,"N | N",128,25,       0.009270
1,double,uniform,PoisFFT,"N | N",128,26,       0.009310
1,double,uniform,PoisFFT,"N | N",128,27,       0.009320
1,double,uniform,PoisFFT,"N | N",128,28,       0.009270
1,double,uniform,PoisFFT,"N | N",128,29,       0.009300
1,double,uniform,PoisFFT,"N | N",128,30,       0.009299
1,double,uniform,PoisFFT,"N | N",128,31,       0.009310
1,double,uniform,PoisFFT,"N | N",128,32,       0.009280
1,double,uniform,PoisFFT,"N | N",128,33,       0.009290
1,double,uniform,PoisFFT,"N | N",128,34,       0.009280
1,double,uniform,PoisFFT,"N | N",128,35,       0.009320
1,double,uniform,PoisFFT,"N | N",128,36,       0.009280
1,double,uniform,PoisFFT,"N | N",128,37,       0.009299
1,double,uniform,PoisFFT,"N | N",128,38,       0.009320
1,double,uniform,PoisFFT,"N | N",128,39,       0.009290
1,double,uniform,PoisFFT,"N | N",128,40,       0.009280
1,double,uniform,PoisFFT,"N | N",128,41,       0.009290
1,double,uniform,PoisFFT,"N | N",128,42,       0.009300
1,double,uniform,PoisFFT,"N | N",128,43,       0.009300
1,double,uniform,PoisFFT,"N | N",128,44,       0.009299
1,double,uniform,PoisFFT,"N | N",128,45,       0.009290
1,double,uniform,PoisFFT,"N | N",128,46,       0.009290
1,double,uniform,PoisFFT,"N | N",128,47,       0.009280
1,double,uniform,PoisFFT,"N | N",128,48,       0.009280
1,double,uniform,PoisFFT,"N | N",128,49,       0.009290
1,double,uniform,PoisFFT,"N | N",128,50,       0.009300
1,double,uniform,PoisFFT,"N | N",128,51,       0.009280
1,double,uniform,PoisFFT,"N | N",128,52,       0.009300
1,double,uniform,PoisFFT,"N | N",128,53,       0.009300
1,double,uniform,PoisFFT,"N | N",128,54,       0.009300
1,double,uniform,PoisFFT,"N | N",128,55,       0.009280
1,double,uniform,PoisFFT,"N | N",128,56,       0.009330
1,double,uniform,PoisFFT,"N | N",128,57,       0.009310
1,double,uniform,PoisFFT,"N | N",128,58,       0.009269
1,double,uniform,PoisFFT,"N | N",128,59,       0.009299
1,double,uniform,PoisFFT,"N | N",128,60,       0.009310
1,double,uniform,PoisFFT,"N | N",128,61,       0.009290
1,double,uniform,PoisFFT,"N | N",128,62,       0.009280
1,double,uniform,PoisFFT,"N | N",128,63,       0.009280
1,double,uniform,PoisFFT,"N | N",128,64,       0.009290
1,double,uniform,PoisFFT,"N | N",128,65,       0.009299
1,double,uniform,PoisFFT,"N | N",128,66,       0.009309
1,double,uniform,PoisFFT,"N | N",128,67,       0.009310
1,double,uniform,PoisFFT,"N | N",128,68,       0.009320
1,double,uniform,PoisFFT,"N | N",128,69,       0.009290
1,double,uniform,PoisFFT,"N | N",128,70,       0.009320
1,double,uniform,PoisFFT,"N | N",128,71,       0.009290
1,double,uniform,PoisFFT,"N | N",128,72,       0.009291
1,double,uniform,PoisFFT,"N | N",128,73,       0.009430
1,double,uniform,PoisFFT,"N | N",128,74,       0.009270
1,double,uniform,PoisFFT,"N | N",192,0,       0.013940
1,double,uniform,PoisFFT,"N | N",192,1,       0.012920
1,double,uniform,PoisFFT,"N | N",192,2,       0.012900
1,double,uniform,PoisFFT,"N | N",192,3,       0.012830
1,double,uniform,PoisFFT,"N | N",192,4,       0.012810
1,double,uniform,PoisFFT,"N | N",192,5,       0.012800
1,double,uniform,PoisFFT,"N | N",192,6,       0.012850
1,double,uniform,PoisFFT,"N | N",192,7,       0.012870
1,double,uniform,PoisFFT,"N | N",192,8,       0.012819
1,double,uniform,PoisFFT,"N | N",192,9,       0.012890
1,double,uniform,PoisFFT,"N | N",192,10,       0.012840
1,double,uniform,PoisFFT,"N | N",192,11,       0.012800
1,double,uniform,PoisFFT,"N | N",192,12,       0.012810
1,double,uniform,PoisFFT,"N | N",192,13,       0.012820
1,double,uniform,PoisFFT,"N | N",192,14,       0.012850
1,double,uniform,PoisFFT,"N | N",192,15,       0.012880
1,double,uniform,PoisFFT,"N | N",192,16,       0.012880
1,double,uniform,PoisFFT,"N | N",192,17,       0.012830
1,double,uniform,PoisFFT,"N | N",192,18,       0.012859
1,double,uniform,PoisFFT,"N | N",192,19,       0.012840
1,double,uniform,PoisFFT,"N | N",192,20,       0.012800
1,double,uniform,PoisFFT,"N | N",192,21,       0.012780
1,double,uniform,PoisFFT,"N | N",192,22,       0.012800
1,double,uniform,PoisFFT,"N | N",192,23,       0.012820
1,double,uniform,PoisFFT,"N | N",192,24,       0.012800
1,double,uniform,PoisFFT,"N | N",192,25,       0.012850
1,double,uniform,PoisFFT,"N | N",192,26,       0.012800
1,double,uniform,PoisFFT,"N | N",192,27,       0.012790
1,double,uniform,PoisFFT,"N | N",192,28,       0.012790
1,double,uniform,PoisFFT,"N | N",192,29,       0.017780
1,double,uniform,PoisFFT,"N | N",192,30,       0.012840
1,double,uniform,PoisFFT,"N | N",192,31,       0.012850
1,double,uniform,PoisFFT,"N | N",192,32,       0.012800
1,double,uniform,PoisFFT,"N | N",192,33,       0.012810
1,double,uniform,PoisFFT,"N | N",192,34,       0.012859
1,double,uniform,PoisFFT,"N | N",192,35,       0.012810
1,double,uniform,PoisFFT,"N | N",192,36,       0.013040
1,double,uniform,PoisFFT,"N | N",192,37,       0.012840
1,double,uniform,PoisFFT,"N | N",192,38,       0.012840
1,double,uniform,PoisFFT,"N | N",192,39,       0.012770
1,double,uniform,PoisFFT,"N | N",192,40,       0.012811
1,double,uniform,PoisFFT,"N | N",192,41,       0.012810
1,double,uniform,PoisFFT,"N | N",192,42,       0.012790
1,double,uniform,PoisFFT,"N | N",192,43,       0.012780
1,double,uniform,PoisFFT,"N | N",192,44,       0.012810
1,double,uniform,PoisFFT,"N | N",192,45,       0.012799
1,double,uniform,PoisFFT,"N | N",192,46,       0.012800
1,double,uniform,PoisFFT,"N | N",192,47,       0.012780
1,double,uniform,PoisFFT,"N | N",192,48,       0.012810
1,double,uniform,PoisFFT,"N | N",192,49,       0.012810
1,double,uniform,PoisFFT,"N | N",192,50,       0.012809
1,double,uniform,PoisFFT,"N | N",192,51,       0.012809
1,double,uniform,PoisFFT,"N | N",192,52,       0.012770
1,double,uniform,PoisFFT,"N | N",192,53,       0.012760
1,double,uniform,PoisFFT,"N | N",192,54,       0.012800
1,double,uniform,PoisFFT,"N | N",192,55,       0.012940
1,double,uniform,PoisFFT,"N | N",192,56,       0.012769
1,double,uniform,PoisFFT,"N | N",192,57,       0.012830
1,double,uniform,PoisFFT,"N | N",192,58,       0.012790
1,double,uniform,PoisFFT,"N | N",192,59,       0.012840
1,double,uniform,PoisFFT,"N | N",192,60,       0.012820
1,double,uniform,PoisFFT,"N | N",192,61,       0.012849
1,double,uniform,PoisFFT,"N | N",192,62,       0.012810
1,double,uniform,PoisFFT,"N | N",192,63,       0.012850
1,double,uniform,PoisFFT,"N | N",192,64,       0.012840
1,double,uniform,PoisFFT,"N | N",192,65,       0.012860
1,double,uniform,PoisFFT,"N | N",192,66,       0.012830
1,double,uniform,PoisFFT,"N | N",192,67,       0.012811
1,double,uniform,PoisFFT,"N | N",192,68,       0.013290
1,double,uniform,PoisFFT,"N | N",192,69,       0.012800
1,double,uniform,PoisFFT,"N | N",192,70,       0.012870
1,double,uniform,PoisFFT,"N | N",192,71,       0.012780
1,double,uniform,PoisFFT,"N | N",192,72,       0.013230
1,double,uniform,PoisFFT,"N | N",192,73,       0.012810
1,double,uniform,PoisFFT,"N | N",192,74,       0.012840
1,double,uniform,PoisFFT,"N | N",256,0,       0.005580
1,double,uniform,PoisFFT,"N | N",256,1,       0.004930
1,double,uniform,PoisFFT,"N | N",256,2,       0.004839
1,double,uniform,PoisFFT,"N | N",256,3,       0.004860
1,double,uniform,PoisFFT,"N | N",256,4,       0.004839
1,double,uniform,PoisFFT,"N | N",256,5,       0.004810
1,double,uniform,PoisFFT,"N | N",256,6,       0.004850
1,double,uniform,PoisFFT,"N | N",256,7,       0.004810
1,double,uniform,PoisFFT,"N | N",256,8,       0.004780
1,double,uniform,PoisFFT,"N | N",256,9,       0.004860
1,double,uniform,PoisFFT,"N | N",256,10,       0.004820
1,double,uniform,PoisFFT,"N | N",256,11,       0.004840
1,double,uniform,PoisFFT,"N | N",256,12,       0.004830
1,double,uniform,PoisFFT,"N | N",256,13,       0.004840
1,double,uniform,PoisFFT,"N | N",256,14,       0.004810
1,double,uniform,PoisFFT,"N | N",256,15,       0.004820
1,double,uniform,PoisFFT,"N | N",256,16,       0.004800
1,double,uniform,PoisFFT,"N | N",256,17,       0.004830
1,double,uniform,PoisFFT,"N | N",256,18,       0.004800
1,double,uniform,PoisFFT,"N | N",256,19,       0.004850
1,double,uniform,PoisFFT,"N | N",256,20,       0.004810
1,double,uniform,PoisFFT,"N | N",256,21,       0.004820
1,double,uniform,PoisFFT,"N | N",256,22,       0.004830
1,double,uniform,PoisFFT,"N | N",256,23,       0.004860
1,double,uniform,PoisFFT,"N | N",256,24,       0.004829
1,double,uniform,PoisFFT,"N | N",256,25,       0.004810
1,double,uniform,PoisFFT,"N | N",256,26,       0.004950
1,double,uniform,PoisFFT,"N | N",256,27,       0.005000
1,double,uniform,PoisFFT,"N | N",256,28,       0.004810
1,double,uniform,PoisFFT,"N | N",256,29,       0.004800
1,double,uniform,PoisFFT,"N | N",256,30,       0.004830
1,double,uniform,PoisFFT,"N | N",256,31,       0.004810
1,double,uniform,PoisFFT,"N | N",256,32,       0.004790
1,double,uniform,PoisFFT,"N | N",256,33,       0.004829
1,double,uniform,PoisFFT,"N | N",256,34,       0.004849
1,double,uniform,PoisFFT,"N | N",256,35,       0.004810
1,double,uniform,PoisFFT,"N | N",256,36,       0.004790
1,double,uniform,PoisFFT,"N | N",256,37,       0.004840
1,double,uniform,PoisFFT,"N | N",256,38,       0.004790
1,double,uniform,PoisFFT,"N | N",256,39,       0.004830
1,double,uniform,PoisFFT,"N | N",256,40,       0.004820
1,double,uniform,PoisFFT,"N | N",256,41,       0.004860
1,double,uniform,PoisFFT,"N | N",256,42,       0.004800
1,double,uniform,PoisFFT,"N | N",256,43,       0.004849
1,double,uniform,PoisFFT,"N | N",256,44,       0.004789
1,double,uniform,PoisFFT,"N | N",256,45,       0.004810
1,double,uniform,PoisFFT,"N | N",256,46,       0.004880
1,double,uniform,PoisFFT,"N | N",256,47,       0.004830
1,double,uniform,PoisFFT,"N | N",256,48,       0.004790
1,double,uniform,PoisFFT,"N | N",256,49,       0.004810
1,double,uniform,PoisFFT,"N | N",256,50,       0.004810
1,double,uniform,PoisFFT,"N | N",256,51,       0.004830
1,double,uniform,PoisFFT,"N | N",256,52,       0.004820
1,double,uniform,PoisFFT,"N | N",256,53,       0.004771
1,double,uniform,PoisFFT,"N | N",256,54,       0.005200
1,double,uniform,PoisFFT,"N | N",256,55,       0.004830
1,double,uniform,PoisFFT,"N | N",256,56,       0.004820
1,double,uniform,PoisFFT,"N | N",256,57,       0.004810
1,double,uniform,PoisFFT,"N | N",256,58,       0.004810
1,double,uniform,PoisFFT,"N | N",256,59,       0.004860
1,double,uniform,PoisFFT,"N | N",256,60,       0.004810
1,double,uniform,PoisFFT,"N | N",256,61,       0.004810
1,double,uniform,PoisFFT,"N | N",256,62,       0.004890
1,double,uniform,PoisFFT,"N | N",256,63,       0.004820
1,double,uniform,PoisFFT,"N | N",256,64,       0.004819
1,double,uniform,PoisFFT,"N | N",256,65,       0.004780
1,double,uniform,PoisFFT,"N | N",256,66,       0.004830
1,double,uniform,PoisFFT,"N | N",256,67,       0.004800
1,double,uniform,PoisFFT,"N | N",256,68,       0.004800
1,double,uniform,PoisFFT,"N | N",256,69,       0.004790
1,double,uniform,PoisFFT,"N | N",256,70,       0.004830
1,double,uniform,PoisFFT,"N | N",256,71,       0.004940
1,double,uniform,PoisFFT,"N | N",256,72,       0.004820
1,double,uniform,PoisFFT,"N | N",256,73,       0.004840
1,double,uniform,PoisFFT,"N | N",256,74,       0.005050
1,double,uniform,PoisFFT,"N | N",320,0,       0.008189
1,double,uniform,PoisFFT,"N | N",320,1,       0.008020
1,double,uniform,PoisFFT,"N | N",320,2,       0.007970
1,double,uniform,PoisFFT,"N | N",320,3,       0.007980
1,double,uniform,PoisFFT,"N | N",320,4,       0.008030
1,double,uniform,PoisFFT,"N | N",320,5,       0.008020
1,double,uniform,PoisFFT,"N | N",320,6,       0.007940
1,double,uniform,PoisFFT,"N | N",320,7,       0.007979
1,double,uniform,PoisFFT,"N | N",320,8,       0.007980
1,double,uniform,PoisFFT,"N | N",320,9,       0.008030
1,double,uniform,PoisFFT,"N | N",320,10,       0.007970
1,double,uniform,PoisFFT,"N | N",320,11,       0.007970
1,double,uniform,PoisFFT,"N | N",320,12,       0.007960
1,double,uniform,PoisFFT,"N | N",320,13,       0.007980
1,double,uniform,PoisFFT,"N | N",320,14,       0.007939
1,double,uniform,PoisFFT,"N | N",320,15,       0.008000
1,double,uniform,PoisFFT,"N | N",320,16,       0.007950
1,double,uniform,PoisFFT,"N | N",320,17,       0.007960
1,double,uniform,PoisFFT,"N | N",320,18,       0.007990
1,double,uniform,PoisFFT,"N | N",320,19,       0.008000
1,double,uniform,PoisFFT,"N | N",320,20,       0.007940
1,double,uniform,PoisFFT,"N | N",320,21,       0.007979
1,double,uniform,PoisFFT,"N | N",320,22,       0.007940
1,double,uniform,PoisFFT,"N | N",320,23,       0.007950
1,double,uniform,PoisFFT,"N | N",320,24,       0.007950
1,double,uniform,PoisFFT,"N | N",320,25,       0.008090
1,double,uniform,PoisFFT,"N | N",320,26,       0.008040
1,double,uniform,PoisFFT,"N | N",320,27,       0.007940
1,double,uniform,PoisFFT,"N | N",320,28,       0.007949
1,double,uniform,PoisFFT,"N | N",320,29,       0.007940
1,double,uniform,PoisFFT,"N | N",320,30,       0.007950
1,double,uniform,PoisFFT,"N | N",320,31,       0.007930
1,double,uniform,PoisFFT,"N | N",320,32,       0.008010
1,double,uniform,PoisFFT,"N | N",320,33,       0.007969
1,double,uniform,PoisFFT,"N | N",320,34,       0.007960
1,double,uniform,PoisFFT,"N | N",320,35,       0.007980
1,double,uniform,PoisFFT,"N | N",320,36,       0.007970
1,double,uniform,PoisFFT,"N | N",320,37,       0.008000
1,double,uniform,PoisFFT,"N | N",320,38,       0.007960
1,double,uniform,PoisFFT,"N | N",320,39,       0.007940
1,double,uniform,PoisFFT,"N | N",320,40,       0.007990
1,double,uniform,PoisFFT,"N | N",320,41,       0.007939
1,double,uniform,PoisFFT,"N | N",320,42,       0.007960
1,double,uniform,PoisFFT,"N | N",320,43,       0.007980
1,double,uniform,PoisFFT,"N | N",320,44,       0.008010
1,double,uniform,PoisFFT,"N | N",320,45,       0.007990
1,double,uniform,PoisFFT,"N | N",320,46,       0.007980
1,double,uniform,PoisFFT,"N | N",320,47,       0.007959
1,double,uniform,PoisFFT,"N | N",320,48,       0.007989
1,double,uniform,PoisFFT,"N | N",320,49,       0.007970
1,double,uniform,PoisFFT,"N | N",320,50,       0.007960
1,double,uniform,PoisFFT,"N | N",320,51,       0.007920
1,double,uniform,PoisFFT,"N | N",320,52,       0.007970
1,double,uniform,PoisFFT,"N | N",320,53,       0.007980
1,double,uniform,PoisFFT,"N | N",320,54,       0.007980
1,double,uniform,PoisFFT,"N | N",320,55,       0.007910
1,double,uniform,PoisFFT,"N | N",320,56,       0.007970
1,double,uniform,PoisFFT,"N | N",320,57,       0.007950
1,double,uniform,PoisFFT,"N | N",320,58,       0.007950
1,double,uniform,PoisFFT,"N | N",320,59,       0.007950
1,double,uniform,PoisFFT,"N | N",320,60,       0.007900
1,double,uniform,PoisFFT,"N | N",320,61,       0.007940
1,double,uniform,PoisFFT,"N | N",320,62,       0.007959
1,double,uniform,PoisFFT,"N | N",320,63,       0.007980
1,double,uniform,PoisFFT,"N | N",320,64,       0.008030
1,double,uniform,PoisFFT,"N | N",320,65,       0.007980
1,double,uniform,PoisFFT,"N | N",320,66,       0.007980
1,double,uniform,PoisFFT,"N | N",320,67,       0.008030
1,double,uniform,PoisFFT,"N | N",320,68,       0.007940
1,double,uniform,PoisFFT,"N | N",320,69,       0.007950
1,double,uniform,PoisFFT,"N | N",320,70,       0.008090
1,double,uniform,PoisFFT,"N | N",320,71,       0.007990
1,double,uniform,PoisFFT,"N | N",320,72,       0.007980
1,double,uniform,PoisFFT,"N | N",320,73,       0.007990
1,double,uniform,PoisFFT,"N | N",320,74,       0.007960
1,double,uniform,PoisFFT,"N | N",384,0,       0.028579
1,double,uniform,PoisFFT,"N | N",384,1,       0.027610
1,double,uniform,PoisFFT,"N | N",384,2,       0.027529
1,double,uniform,PoisFFT,"N | N",384,3,       0.027570
1,double,uniform,PoisFFT,"N | N",384,4,       0.027580
1,double,uniform,PoisFFT,"N | N",384,5,       0.027499
1,double,uniform,PoisFFT,"N | N",384,6,       0.027520
1,double,uniform,PoisFFT,"N | N",384,7,       0.027500
1,double,uniform,PoisFFT,"N | N",384,8,       0.027530
1,double,uniform,PoisFFT,"N | N",384,9,       0.033860
1,double,uniform,PoisFFT,"N | N",384,10,       0.028940
1,double,uniform,PoisFFT,"N | N",384,11,       0.027510
1,double,uniform,PoisFFT,"N | N",384,12,       0.027500
1,double,uniform,PoisFFT,"N | N",384,13,       0.027509
1,double,uniform,PoisFFT,"N | N",384,14,       0.027440
1,double,uniform,PoisFFT,"N | N",384,15,       0.027490
1,double,uniform,PoisFFT,"N | N",384,16,       0.027479
1,double,uniform,PoisFFT,"N | N",384,17,       0.027540
1,double,uniform,PoisFFT,"N | N",384,18,       0.027520
1,double,uniform,PoisFFT,"N | N",384,19,       0.027499
1,double,uniform,PoisFFT,"N | N",384,20,       0.027510
1,double,uniform,PoisFFT,"N | N",384,21,       0.027430
1,double,uniform,PoisFFT,"N | N",384,22,       0.027500
1,double,uniform,PoisFFT,"N | N",384,23,       0.028320
1,double,uniform,PoisFFT,"N | N",384,24,       0.027459
1,double,uniform,PoisFFT,"N | N",384,25,       0.027490
1,double,uniform,PoisFFT,"N | N",384,26,       0.027500
1,double,uniform,PoisFFT,"N | N",384,27,       0.027489
1,double,uniform,PoisFFT,"N | N",384,28,       0.027550
1,double,uniform,PoisFFT,"N | N",384,29,       0.027500
1,double,uniform,PoisFFT,"N | N",384,30,       0.027510
1,double,uniform,PoisFFT,"N | N",384,31,       0.027490
1,double,uniform,PoisFFT,"N | N",384,32,       0.027480
1,double,uniform,PoisFFT,"N | N",384,33,       0.027529
1,double,uniform,PoisFFT,"N | N",384,34,       0.027470
1,double,uniform,PoisFFT,"N | N",384,35,       0.027479
1,double,uniform,PoisFFT,"N | N",384,36,       0.027490
1,double,uniform,PoisFFT,"N | N",384,37,       0.027510
1,double,uniform,PoisFFT,"N | N",384,38,       0.032269
1,double,uniform,PoisFFT,"N | N",384,39,       0.027560
1,double,uniform,PoisFFT,"N | N",384,40,       0.027490
1,double,uniform,PoisFFT,"N | N",384,41,       0.027430
1,double,uniform,PoisFFT,"N | N",384,42,       0.029420
1,double,uniform,PoisFFT,"N | N",384,43,       0.027489
1,double,uniform,PoisFFT,"N | N",384,44,       0.027520
1,double,uniform,PoisFFT,"N | N",384,45,       0.027510
1,double,uniform,PoisFFT,"N | N",384,46,       0.027479
1,double,uniform,PoisFFT,"N | N",384,47,       0.027460
1,double,uniform,PoisFFT,"N | N",384,48,       0.027520
1,double,uniform,PoisFFT,"N | N",384,49,       0.027509
1,double,uniform,PoisFFT,"N | N",384,50,       0.027520
1,double,uniform,PoisFFT,"N | N",384,51,       0.027480
1,double,uniform,PoisFFT,"N | N",384,52,       0.027479
1,double,uniform,PoisFFT,"N | N",384,53,       0.027490
1,double,uniform,PoisFFT,"N | N",384,54,       0.027529
1,double,uniform,PoisFFT,"N | N",384,55,       0.027749
1,double,uniform,PoisFFT,"N | N",384,56,       0.027530
1,double,uniform,PoisFFT,"N | N",384,57,       0.027479
1,double,uniform,PoisFFT,"N | N",384,58,       0.027460
1,double,uniform,PoisFFT,"N | N",384,59,       0.027520
1,double,uniform,PoisFFT,"N | N",384,60,       0.027569
1,double,uniform,PoisFFT,"N | N",384,61,       0.027480
1,double,uniform,PoisFFT,"N | N",384,62,       0.027500
1,double,uniform,PoisFFT,"N | N",384,63,       0.027509
1,double,uniform,PoisFFT,"N | N",384,64,       0.027500
1,double,uniform,PoisFFT,"N | N",384,65,       0.027490
1,double,uniform,PoisFFT,"N | N",384,66,       0.027529
1,double,uniform,PoisFFT,"N | N",384,67,       0.027550
1,double,uniform,PoisFFT,"N | N",384,68,       0.027510
1,double,uniform,PoisFFT,"N | N",384,69,       0.027929
1,double,uniform,PoisFFT,"N | N",384,70,       0.027550
1,double,uniform,PoisFFT,"N | N",384,71,       0.027500
1,double,uniform,PoisFFT,"N | N",384,72,       0.027479
1,double,uniform,PoisFFT,"N | N",384,73,       0.027500
1,double,uniform,PoisFFT,"N | N",384,74,       0.027500
1,double,uniform,PoisFFT,"N | N",448,0,       0.040020
1,double,uniform,PoisFFT,"N | N",448,1,       0.042740
1,double,uniform,PoisFFT,"N | N",448,2,       0.038750
1,double,uniform,PoisFFT,"N | N",448,3,       0.038770
1,double,uniform,PoisFFT,"N | N",448,4,       0.038740
1,double,uniform,PoisFFT,"N | N",448,5,       0.038789
1,double,uniform,PoisFFT,"N | N",448,6,       0.038890
1,double,uniform,PoisFFT,"N | N",448,7,       0.038729
1,double,uniform,PoisFFT,"N | N",448,8,       0.038750
1,double,uniform,PoisFFT,"N | N",448,9,       0.038789
1,double,uniform,PoisFFT,"N | N",448,10,       0.038750
1,double,uniform,PoisFFT,"N | N",448,11,       0.039119
1,double,uniform,PoisFFT,"N | N",448,12,       0.038800
